src_port,dst_port,protocol,ip_version,bidirectional_duration_ms,bidirectional_packets,bidirectional_bytes,src2dst_duration_ms,src2dst_packets,src2dst_bytes,dst2src_duration_ms,dst2src_packets,dst2src_bytes,bidirectional_min_ps,bidirectional_mean_ps,bidirectional_stddev_ps,bidirectional_max_ps,src2dst_min_ps,src2dst_mean_ps,src2dst_stddev_ps,src2dst_max_ps,dst2src_min_ps,dst2src_mean_ps,dst2src_stddev_ps,dst2src_max_ps,bidirectional_min_piat_ms,bidirectional_mean_piat_ms,bidirectional_stddev_piat_ms,bidirectional_max_piat_ms,src2dst_min_piat_ms,src2dst_mean_piat_ms,src2dst_stddev_piat_ms,src2dst_max_piat_ms,dst2src_min_piat_ms,dst2src_mean_piat_ms,dst2src_stddev_piat_ms,dst2src_max_piat_ms,bidirectional_syn_packets,bidirectional_cwr_packets,bidirectional_ece_packets,bidirectional_urg_packets,bidirectional_ack_packets,bidirectional_psh_packets,bidirectional_rst_packets,bidirectional_fin_packets,src2dst_syn_packets,src2dst_cwr_packets,src2dst_ece_packets,src2dst_urg_packets,src2dst_ack_packets,src2dst_psh_packets,src2dst_rst_packets,src2dst_fin_packets,dst2src_syn_packets,dst2src_cwr_packets,dst2src_ece_packets,dst2src_urg_packets,dst2src_ack_packets,dst2src_psh_packets,dst2src_rst_packets,dst2src_fin_packets,label
0,0,1,4,59096.432,2,168,81.331,1,84,0.017,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.017,40.666,40.649,81.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,57691.249,9,756,0,0,0,36.907,9,756,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.01,4.101,3.495,11.828,0.0,0.0,0.0,0.0,0.852,4.612,3.374,11.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,53224.854,2,168,16.56,1,84,0.014,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,8.28,8.265,16.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,51138.873,2,168,60.129,1,84,0.006,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.006,30.065,30.059,60.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,44081.914,2,168,16.467,1,84,0.012,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.012,8.234,8.222,16.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
36020,8080,6,4,30912.106,2,120,0.019,1,60,108.199,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.019,54.1,54.081,108.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
43122,8080,6,4,26519.673,2,120,0.012,1,60,49.652,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.012,24.826,24.814,49.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
49506,5201,6,4,24840.707,2,120,0.015,1,60,61.119,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.015,30.559,30.545,61.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,1,4,23365.21,1,84,0,0,0,0.005,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.005,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,17677.671,4,336,7.145,2,168,55.668,2,168,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,13.917,17.843,44.511,7.131,7.131,0.0,7.131,4.012,4.012,0.0,4.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
8080,58266,6,4,14738.271,1,60,0,0,0,0.022,1,60,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.022,0.022,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,4,9470.341,1,84,0,0,0,0.006,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.006,0.006,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
41414,5201,6,4,76672.629,2,120,0.012,1,60,7661.33,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.012,3830.665,3830.653,7661.318,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1
0,0,1,4,69916.112,1,84,0,0,0,0.015,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.015,0.015,0.0,0.015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,54090.007,2,168,16.467,1,84,0.012,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.012,8.234,8.222,16.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36020,8080,6,4,40919.882,2,120,0.019,1,60,108.199,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.019,54.1,54.081,108.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43122,8080,6,4,36526.751,2,120,0.012,1,60,49.652,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.012,24.826,24.814,49.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
49506,5201,6,4,34847.169,2,120,0.015,1,60,61.119,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.015,30.559,30.545,61.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,4,33371.07,1,84,0,0,0,0.005,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.005,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,27683.555,4,336,7.145,2,168,55.668,2,168,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,13.917,17.843,44.511,7.131,7.131,0.0,7.131,4.012,4.012,0.0,4.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8080,58266,6,4,24745.493,1,60,0,0,0,0.022,1,60,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.022,0.022,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,4,19477.885,1,84,0,0,0,0.006,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.006,0.006,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,8544.997,2,168,0.014,1,84,38.911,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,19.456,19.442,38.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49006,8080,6,4,914.258,1,60,0.032,1,60,0,0,0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.032,0.032,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,44204,6,4,69443.632,1,60,0,0,0,0.021,1,60,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.021,0.021,0.0,0.021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,4,69184.463,2,168,81.331,1,84,0.017,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.017,40.666,40.649,81.314,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,67779.719,9,756,0,0,0,36.907,9,756,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.01,4.101,3.495,11.828,0.0,0.0,0.0,0.0,0.852,4.612,3.374,11.828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,63313.832,2,168,16.56,1,84,0.014,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,8.28,8.265,16.545,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,61158.44,2,168,60.129,1,84,0.006,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.006,30.065,30.059,60.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36020,8080,6,4,50937.647,2,120,0.019,1,60,108.199,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.019,54.1,54.081,108.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
43122,8080,6,4,46547.53,2,120,0.012,1,60,49.652,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.012,24.826,24.814,49.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
49506,5201,6,4,44870.338,2,120,0.015,1,60,61.119,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.015,30.559,30.545,61.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,4,43394.188,1,84,0,0,0,0.005,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.005,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,37706.671,4,336,7.145,2,168,55.668,2,168,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,13.917,17.843,44.511,7.131,7.131,0.0,7.131,4.012,4.012,0.0,4.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8080,58266,6,4,34767.515,1,60,0,0,0,0.022,1,60,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.022,0.022,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,4,29499.92,1,84,0,0,0,0.006,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.006,0.006,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,18567.454,2,168,0.014,1,84,38.911,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,19.456,19.442,38.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49006,8080,6,4,10937.115,1,60,0.032,1,60,0,0,0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.032,0.032,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54264,5201,6,4,7313.55,1,60,0.012,1,60,0,0,0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,64118.718,2,168,16.467,1,84,0.012,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.012,8.234,8.222,16.455,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
43122,8080,6,4,56571.136,2,120,0.012,1,60,49.652,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.012,24.826,24.814,49.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
49506,5201,6,4,54894.316,2,120,0.015,1,60,61.119,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.015,30.559,30.545,61.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,4,53419.666,1,84,0,0,0,0.005,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.005,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,47733.352,4,336,7.145,2,168,55.668,2,168,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,13.917,17.843,44.511,7.131,7.131,0.0,7.131,4.012,4.012,0.0,4.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8080,58266,6,4,44796.505,1,60,0,0,0,0.022,1,60,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.022,0.022,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,4,39530.142,1,84,0,0,0,0.006,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.006,0.006,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,28598.401,2,168,0.014,1,84,38.911,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,19.456,19.442,38.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49006,8080,6,4,20969.304,1,60,0.032,1,60,0,0,0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.032,0.032,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54264,5201,6,4,17346.962,1,60,0.012,1,60,0,0,0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.012,0.012,0.0,0.012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8080,49888,6,4,10022.633,1,60,0,0,0,0.009,1,60,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.009,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,4,9311.49,10,840,116.907,5,420,6.829,5,420,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,11.691,20.595,60.553,1.738,12.381,18.141,43.802,1.323,1.704,0.256,1.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,7787.353,1,84,0,0,0,0.018,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.018,0.018,0.0,0.018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,1835.624,1,84,0,0,0,17.844,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,17.844,17.844,0.0,17.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
36020,8080,6,4,60988.263,2,120,0.019,1,60,108.199,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.019,54.1,54.081,108.18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,4,57959.803,4,336,7.145,2,168,55.668,2,168,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,13.917,17.843,44.511,7.131,7.131,0.0,7.131,4.012,4.012,0.0,4.012,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8080,58266,6,4,55057.473,1,60,0,0,0,0.022,1,60,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.022,0.022,0.0,0.022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,4,49861.256,1,84,0,0,0,0.006,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.006,0.006,0.0,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,38945.654,2,168,0.014,1,84,38.911,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,19.456,19.442,38.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
49006,8080,6,4,31314.782,1,60,0.032,1,60,0,0,0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.032,0.032,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
54264,5201,6,4,27693.961,3,180,0.012,1,60,18781.468,2,120,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.012,6260.489,8851.579,18778.513,0.0,0.0,0.0,0.0,2.943,2.943,0.0,2.943,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0
8080,49888,6,4,20371.51,1,60,0,0,0,0.009,1,60,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.009,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
0,0,1,4,19659.291,10,840,116.907,5,420,6.829,5,420,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,11.691,20.595,60.553,1.738,12.381,18.141,43.802,1.323,1.704,0.256,1.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,18133.541,7,588,12965.356,6,504,0.018,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.018,1852.194,4445.031,12739.838,3.527,45.1,41.93,124.843,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,12181.944,1,84,0,0,0,17.844,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,17.844,17.844,0.0,17.844,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5201,51578,6,4,7443.936,1,60,0,0,0,0.031,1,60,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.031,0.031,0.0,0.031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
43122,8080,6,4,66941.104,2,120,0.012,1,60,49.652,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.012,24.826,24.814,49.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
49506,5201,6,4,65263.26,2,120,0.015,1,60,61.119,1,60,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.015,30.559,30.545,61.104,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
0,0,1,4,63786.99,1,84,0,0,0,0.005,1,84,84.0,84.0,0.0,84.0,0.0,0.0,0.0,0.0,84.0,84.0,0.0,84.0,0.005,0.005,0.0,0.005,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,1,4,49112.059,2,168,0.014,1,84,38.911,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,19.456,19.442,38.897,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
49006,8080,6,4,41748.633,1,60,0.032,1,60,0,0,0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,0.032,0.032,0.0,0.032,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
54264,5201,6,4,38126.047,3,180,0.012,1,60,18781.468,2,120,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,60.0,60.0,0.0,60.0,0.012,6260.489,8851.579,18778.513,0.0,0.0,0.0,0.0,2.943,2.943,0.0,2.943,3,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,1
8080,49888,6,4,30819.052,1,60,0,0,0,0.009,1,60,60.0,60.0,0.0,60.0,0.0,0.0,0.0,0.0,60.0,60.0,0.0,60.0,0.009,0.009,0.0,0.009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
0,0,1,4,30106.646,10,840,116.907,5,420,6.829,5,420,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.014,11.691,20.595,60.553,1.738,12.381,18.141,43.802,1.323,1.704,0.256,1.944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,0,1,4,28581.912,7,588,12965.356,6,504,0.018,1,84,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,84.0,84.0,0.0,84.0,0.018,1852.194,4445.031,12739.838,3.527,45.1,41.93,124.843,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
